-0,282325829955219;0,315683496239048;0;0;0;0,681136664903857;0,152221784575921;0,601062596723803;0;0;0;0;-0,0907305896327222;0;-0,0233379939219192;0,283308286810082;0,814248018600315;-0,0436285745422284;0,523307344701117;-0,627993722504767;0,558029721429635;0;0,246583513492389;-0,489540172313305;-0,0776568099373524;0;0;0,167721284092186;0;0;0,588253953046648;-0,535921087243355;0;0;0;0,344148212668612;-0,237485885307181;
-0,377345190190665;0,229920966067666;-0,393139271292212;0,32596096600691;0;-0,400879369736067;-0,349899704525205;0,593762246141552;0;0;0;0,045580277740211;0,236325200798504;-0,567339796781415;-0,212608814895738;0,0922683209283025;-0,119655575781781;-0,272559305497717;0;0;-0,131002927955953;0;0;0,172680086612314;0,0918298779754511;-0,0984287463752105;0;-0,496057607114478;0,570244306718514;0;0;0;-0,0484022569993504;-0,0864171368794115;0;0;0;
0;0,109383334299496;0;0,0409200857442231;-0,358890312704273;-0,461179471919893;0,0355774363317191;0;-0,0235477626754801;0,22279090412315;0;0;0;0;0,517741126858904;0,220688021979713;-0,697923771672205;0;0;0;0,607063082587025;0;-0,46430388393523;0,252176320810892;0;0;0;0;-0,0410194417559398;-0,139359870848334;0;-0,231905797543424;-0,526109189311013;0,160705586756536;0,911451249650654;-0,270163261892803;0;
0,0574811720977035;-0,10304911672587;-0,17618296448387;-0,500834021797073;-0,116604812174287;-0,742408219267282;0;0,18173669971254;0,234086498237241;-0,167081756231564;0,174079542930854;-0,221546459937818;0,46791411946016;0;0;-0,309457458633292;0,141790208598368;0;0;0;0;-0,46548505757413;0,186424546470469;0,0543662221323644;-0,107960437573532;0;0,388538992466042;0;0,0932235141581968;-0,593629503742621;-0,162650759641939;-0,764700533748879;0;0,411843007892836;0;0;0,0354205217457844;
-0,0969520741340657;0;0;0;0;0,172867340185319;0,205570740901619;0;0,0230092030019411;0;-0,43472472168147;-0,338347406203706;0;-0,363670241841146;0;0;-0,106717843549145;-0,10744779183873;-0,212068779623654;0;-0,215417386426774;0,0273981789205014;0;-0,108807386959576;0,822066197196463;0;0;-0,0117513176732527;0;0;-0,531358710271587;0;0,4360278624306;0;0;0,111218272047157;0;
0,0303393325007372;0;-0,217298095505143;0;0,318559501715117;0;-0,58150500156301;0;0,425308775144493;0;1,14401005294909;0;-0,11128041663758;-0,578944907104369;-0,193011502468612;0;0;-0,161390062986633;-0,137962292954667;0,508437589264914;0;-0,294300075288317;-0,184605261723466;-0,599347875619336;-0,493943304635392;0;0;0,129235757065255;-0,209000459352778;0,152345659210329;-0,126619791002062;0,374247209089543;0;0;-0,135164735742554;-0,265733580793319;0,116894559845787;
0,200781251840335;0,923254022391404;0,0621479671131726;0,221514476137466;-0,260114150583759;0;-0,0182334849026248;0;-0,218074098861276;0,628479589709196;0,0990118999799133;0,995437744021334;0;-0,433543571851864;-0,0571663282936539;0,168463493117406;0;-0,285480292324436;0;0;0;0;0;-0,306022068897198;-0,343959945543937;-0,478080283124804;-0,256861697930725;0,0581495656896679;0;0;0;0,578676079319782;0,71767914951573;0;-0,00161412243991834;0;0,237946635862858;
0,00432645413568991;0,0808868431824194;0;0;0;0;0,231075564262241;0,410706692116732;-0,336773525211547;-0,255657392524237;0;0;0,549579965593845;0;0,612468706824792;-0,258464678303268;0;0,253273898545105;-0,14046069825009;0;0,339601558883334;0;0;0,455864363790502;0,296408940676308;0;-0,180922835315884;0;-0,249128953234125;0,571453440078932;0,521882533089334;0;-0,0292911698960041;-0,257509417609949;0,459299299347051;0;0,446133113952628;
0;0;0;0,327488302094558;-0,468251785326732;0,292702175373661;0;0;0;0;-0,605048987346113;0,311499765499787;0;0;-0,267314370780178;0,571212785598653;-0,494912825219878;0;0,146685881876209;0;0,586793733779989;0,166778259208379;0;0,447156860550317;0,166483768996506;-0,32388417743985;0;-0,134197123633715;0;-0,455880372166918;0;-0,227172293408699;0;0,0285275978156468;0;0,435404850638845;0,0288066388868593;
0,00930397480029542;-0,406182884945153;0;0,273805089606263;0;0;-0,130480189408794;0,0114093336665257;0;-0,323823319529528;0;-0,329791799351282;0;0,182455181196435;-0,373903031892838;0;0,17187337193866;0;-0,0705091436821276;0;0;0,0447719047100727;0,16517163462114;0,0578403975932596;0,412069389524253;0;0,582634949121169;0,15687143658725;0;0,0327337896528343;-0,357166846115234;0;-0,182967750538227;0;-0,364501401469912;-0,16467455588179;0;
